ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
196	S0302	13	13	6	1532	226	868,293884277344	850,242797851563						KF_014.jpg		0	nowhere	nowhere	
197	S0302	13	13	7	1784	194	888,400024414063	651,233642578125						KF_014.jpg		0	nowhere	nowhere	
198	S0302	13	13	8	1988	176	817,474365234375	653,449523925781						KF_014.jpg		0	nowhere	nowhere	
199	S0302	13	13	9	2184	1562	873,974243164063	534,979187011719						KF_014.jpg		0	nowhere	nowhere	
200	S0302	13	13	10	3776	230	938,92333984375	618,833557128906						KF_014.jpg		0	nowhere	nowhere	
201	S0302	14	14	1	0	194	947,084838867188	534,283752441406						KF_015.jpg		0	nowhere	nowhere	
202	S0302	14	14	2	222	130	539,230224609375	485,818115234375						KF_015.jpg		0	fkf15	nowhere	
203	S0302	14	14	3	372	334	341,891662597656	436,321380615234						KF_015.jpg		0	fkf15	nowhere	
204	S0302	14	14	4	750	176	887,878601074219	174,307861328125						KF_015.jpg		0	lkf15	nowhere	
205	S0302	14	14	5	936	400	991,15771484375	119,472137451172						KF_015.jpg		0	lkf15	nowhere	
206	S0302	14	14	6	1372	172	1323,65051269531	554,508117675781						KF_015.jpg		0	nowhere	nowhere	
207	S0302	14	14	7	1546	322	1293,30871582031	608,291625976563						KF_015.jpg		0	nowhere	nowhere	
208	S0302	14	14	8	1910	184	455,126892089844	641,930053710938						KF_015.jpg		0	fkf15	nowhere	
209	S0302	14	14	9	2112	264	352,700744628906	475,256469726563						KF_015.jpg		0	fkf15	nowhere	
210	S0302	14	14	10	2406	296	589,329467773438	760,898620605469						KF_015.jpg		0	fkf15	nowhere	
211	S0302	14	14	11	2728	306	224,138946533203	836,349487304688						KF_015.jpg		0	fkf15	nowhere	
212	S0302	14	14	12	3060	184	286,605377197266	437,353698730469						KF_015.jpg		0	fkf15	nowhere	
213	S0302	14	14	13	3252	134	353,24560546875	414,188293457031						KF_015.jpg		0	fkf15	nowhere	
214	S0302	14	14	14	3552	186	882,42138671875	162,124481201172						KF_015.jpg		0	lkf15	nowhere	
215	S0302	14	14	15	3770	244	1265,23156738281	628,007446289063						KF_015.jpg		0	nowhere	nowhere	
216	S0302	15	15	1	0	162	921,617065429688	533,3974609375						KF_016.jpg		0	nowhere	nowhere	
217	S0302	15	15	2	184	156	867,013916015625	270,632995605469						KF_016.jpg		0	fkf16	nowhere	
218	S0302	15	15	3	366	208	860,580078125	141,941909790039						KF_016.jpg		0	fkf16	nowhere	
219	S0302	15	15	4	576	220	896,539855957031	130,08918762207						KF_016.jpg		0	fkf16	nowhere	
220	S0302	15	15	5	822	136	865,439025878906	434,013000488281						KF_016.jpg		0	nowhere	nowhere	
221	S0302	15	15	6	994	214	862,417541503906	526,982360839844						KF_016.jpg		0	nowhere	nowhere	
222	S0302	15	15	7	1278	260	898,080810546875	774,191528320313						KF_016.jpg		0	nowhere	nowhere	
223	S0302	15	15	8	1564	216	388,964233398438	927,060546875						KF_016.jpg		0	lkf16	nowhere	
224	S0302	15	15	9	1794	326	518,539672851563	932,424072265625						KF_016.jpg		0	lkf16	nowhere	
225	S0302	15	15	10	2126	302	437,238891601563	934,691711425781						KF_016.jpg		0	lkf16	nowhere	
226	S0302	15	15	11	2436	166	516,434448242188	926,591796875						KF_016.jpg		0	lkf16	nowhere	
227	S0302	15	15	12	2616	124	624,96533203125	919,327026367188						KF_016.jpg		0	lkf16	nowhere	
228	S0302	15	15	13	2766	194	248,758224487305	1051,85302734375						KF_016.jpg		0	lkf16	nowhere	
229	S0302	15	15	14	2970	144	180,849319458008	1056,83288574219						KF_016.jpg		0	lkf16	nowhere	
230	S0302	15	15	15	3116	194	142,869400024414	1058,91662597656						KF_016.jpg		0	lkf16	nowhere	
231	S0302	15	15	16	3328	256	373,182159423828	1057,44543457031						KF_016.jpg		0	lkf16	nowhere	
232	S0302	15	15	17	3592	174	466,251068115234	1044,15222167969						KF_016.jpg		0	lkf16	nowhere	
233	S0302	15	15	18	3780	222	594,794738769531	1026,82238769531						KF_016.jpg		0	lkf16	nowhere	
234	S0302	16	16	1	0	202	930,427551269531	548,83837890625						KF_017.jpg		0	fkf17	nowhere	
235	S0302	16	16	2	216	204	834,6904296875	682,102905273438						KF_017.jpg		0	fkf17	nowhere	
236	S0302	16	16	3	446	158	777,523620605469	513,54248046875						KF_017.jpg		0	fkf17	nowhere	
237	S0302	16	16	4	620	264	798,866943359375	358,024047851563						KF_017.jpg		0	fkf17	nowhere	
238	S0302	16	16	5	1316	112	806,929748535156	795,15966796875						KF_017.jpg		0	fkf17	nowhere	
239	S0302	16	16	6	1436	274	781,57470703125	729,43994140625						KF_017.jpg		0	fkf17	nowhere	
240	S0302	16	16	7	1728	544	979,948486328125	831,243225097656						KF_017.jpg		0	fkf17	nowhere	
241	S0302	16	16	8	2288	192	883,632019042969	939,096862792969						KF_017.jpg		0	fkf17	nowhere	
242	S0302	16	16	9	2506	574	985,83984375	728,035095214844						KF_017.jpg		0	fkf17	nowhere	
243	S0302	16	16	10	3100	220	1142,51538085938	563,866638183594						KF_017.jpg		0	fkf17	nowhere	
244	S0302	16	16	11	3334	212	1222,30554199219	436,549530029297						KF_017.jpg		0	fkf17	nowhere	
245	S0302	16	16	12	3568	186	997,356628417969	352,422332763672						KF_017.jpg		0	fkf17	nowhere	
246	S0302	16	16	13	3774	238	726,655883789063	425,377563476563						KF_017.jpg		0	fkf17	nowhere	
247	S0302	17	17	1	0	174	922,608032226563	532,225036621094						KF_018.jpg		0	fkf18	nowhere	
248	S0302	17	17	2	188	328	1027,82958984375	399,178802490234						KF_018.jpg		0	fkf18	nowhere	
249	S0302	17	17	3	518	370	1048,5029296875	369,118988037109						KF_018.jpg		0	fkf18	nowhere	
250	S0302	17	17	4	890	366	1095,25366210938	380,188690185547						KF_018.jpg		0	fkf18	nowhere	
251	S0302	17	17	5	1264	438	1058,9189453125	467,488525390625						KF_018.jpg		0	fkf18	nowhere	
252	S0302	17	17	6	1710	260	1117,79223632813	442,995513916016						KF_018.jpg		0	fkf18	nowhere	
253	S0302	17	17	7	1980	366	1049,94323730469	469,983581542969						KF_018.jpg		0	fkf18	nowhere	
254	S0302	17	17	8	2356	196	950,406188964844	524,847534179688						KF_018.jpg		0	fkf18	nowhere	
255	S0302	17	17	9	2562	354	920,284118652344	385,631530761719						KF_018.jpg		0	fkf18	nowhere	
256	S0302	17	17	10	2930	378	1022,62335205078	370,437957763672						KF_018.jpg		0	fkf18	nowhere	
