4192826	  871.5	  590.0	  289.0	    0.0	...
MSG	4192827 2
4192828	  871.6	  589.2	  289.0	    0.0	...
4192830	  871.4	  588.4	  289.0	    0.0	...
4192832	  871.1	  587.7	  289.0	    0.0	...
4192834	  870.9	  586.9	  289.0	    0.0	...
4192836	  870.7	  586.2	  289.0	    0.0	...
4192838	  870.8	  585.2	  290.0	    0.0	...
4192840	  871.0	  584.3	  290.0	    0.0	...
4192842	  871.2	  583.8	  290.0	    0.0	...
4192844	  871.4	  583.3	  290.0	    0.0	...
4192846	  871.6	  582.7	  290.0	    0.0	...
4192848	  871.9	  582.3	  290.0	    0.0	...
4192850	  872.1	  582.1	  290.0	    0.0	...
4192852	  872.5	  582.6	  290.0	    0.0	...
4192854	  872.7	  583.1	  290.0	    0.0	...
4192856	  873.1	  583.6	  290.0	    0.0	...
4192858	  873.6	  584.1	  290.0	    0.0	...
4192860	  874.1	  584.6	  290.0	    0.0	...
4192862	  874.6	  584.9	  289.0	    0.0	...
4192864	  875.2	  585.1	  289.0	    0.0	...
4192866	  875.8	  585.0	  290.0	    0.0	...
4192868	  876.5	  584.9	  290.0	    0.0	...
4192870	  877.1	  584.9	  290.0	    0.0	...
4192872	  877.6	  584.9	  291.0	    0.0	...
4192874	  878.1	  585.1	  291.0	    0.0	...
4192876	  878.6	  585.4	  292.0	    0.0	...
4192878	  879.0	  585.8	  292.0	    0.0	...
4192880	  879.1	  586.3	  292.0	    0.0	...
4192882	  879.3	  587.0	  293.0	    0.0	...
4192884	  879.3	  587.6	  293.0	    0.0	...
4192886	  879.2	  588.1	  293.0	    0.0	...
4192888	  879.1	  588.5	  293.0	    0.0	...
4192890	  879.0	  588.7	  294.0	    0.0	...
4192892	  878.5	  588.8	  294.0	    0.0	...
4192894	  878.1	  587.9	  294.0	    0.0	...
4192896	  877.7	  586.8	  294.0	    0.0	...
4192898	  877.1	  585.7	  294.0	    0.0	...
4192900	  876.6	  584.6	  293.0	    0.0	...
4192902	  876.1	  583.6	  293.0	    0.0	...
4192904	  875.7	  582.8	  293.0	    0.0	...
4192906	  875.6	  582.0	  293.0	    0.0	...
4192908	  875.6	  582.4	  293.0	    0.0	...
4192910	  876.0	  583.2	  293.0	    0.0	...
4192912	  876.6	  584.0	  293.0	    0.0	...
4192914	  877.2	  584.7	  293.0	    0.0	...
4192916	  877.0	  585.2	  293.0	    0.0	...
4192918	  876.9	  585.4	  293.0	    0.0	...
4192920	  876.7	  585.6	  293.0	    0.0	...
4192922	  876.5	  585.5	  293.0	    0.0	...
4192924	  875.8	  585.1	  294.0	    0.0	...
4192926	  875.2	  584.6	  294.0	    0.0	...
4192928	  874.5	  584.1	  294.0	    0.0	...
4192930	  874.4	  583.7	  294.0	    0.0	...
4192932	  874.3	  583.6	  295.0	    0.0	...
4192934	  874.2	  583.4	  295.0	    0.0	...
4192936	  874.0	  583.1	  295.0	    0.0	...
4192938	  874.0	  582.9	  295.0	    0.0	...
4192940	  873.9	  583.6	  295.0	    0.0	...
4192942	  873.9	  584.3	  295.0	    0.0	...
4192944	  874.0	  585.0	  295.0	    0.0	...
4192946	  874.1	  585.8	  295.0	    0.0	...
4192948	  874.2	  586.7	  295.0	    0.0	...
4192950	  874.3	  587.5	  295.0	    0.0	...
4192952	  874.4	  588.4	  295.0	    0.0	...
4192954	  874.4	  588.5	  296.0	    0.0	...
4192956	  874.5	  588.6	  296.0	    0.0	...
4192958	  874.6	  588.7	  296.0	    0.0	...
4192960	  874.7	  588.7	  296.0	    0.0	...
4192962	  874.8	  588.7	  296.0	    0.0	...
4192964	  874.9	  588.7	  296.0	    0.0	...
4192966	  874.8	  588.6	  296.0	    0.0	...
4192968	  874.7	  588.5	  296.0	    0.0	...
4192970	  874.5	  588.5	  296.0	    0.0	...
4192972	  874.1	  588.3	  296.0	    0.0	...
4192974	  873.8	  588.2	  296.0	    0.0	...
4192976	  873.6	  587.9	  296.0	    0.0	...
4192978	  873.5	  587.5	  296.0	    0.0	...
4192980	  873.7	  587.4	  295.0	    0.0	...
4192982	  874.1	  587.5	  295.0	    0.0	...
4192984	  874.5	  587.5	  295.0	    0.0	...
4192986	  875.0	  587.6	  295.0	    0.0	...
4192988	  875.5	  587.7	  295.0	    0.0	...
4192990	  876.0	  588.0	  295.0	    0.0	...
4192992	  876.4	  588.3	  295.0	    0.0	...
4192994	  876.5	  588.4	  295.0	    0.0	...
4192996	  876.5	  588.4	  295.0	    0.0	...
4192998	  876.6	  588.6	  295.0	    0.0	...
4193000	  876.6	  589.0	  295.0	    0.0	...
4193002	  876.6	  589.5	  295.0	    0.0	...
4193004	  876.7	  590.4	  296.0	    0.0	...
4193006	  876.8	  591.3	  296.0	    0.0	...
4193008	  876.9	  592.1	  296.0	    0.0	...
4193010	  877.0	  592.9	  296.0	    0.0	...
4193012	  877.1	  593.6	  296.0	    0.0	...
4193014	  877.2	  594.0	  296.0	    0.0	...
4193016	  877.2	  594.4	  296.0	    0.0	...
4193018	  877.2	  594.6	  296.0	    0.0	...
4193020	  877.2	  595.0	  295.0	    0.0	...
4193022	  877.2	  595.5	  295.0	    0.0	...
4193024	  877.2	  596.3	  295.0	    0.0	...
4193026	  877.2	  597.2	  295.0	    0.0	...
4193028	  877.4	  598.1	  295.0	    0.0	...
4193030	  877.5	  598.9	  295.0	    0.0	...
4193032	  877.6	  599.4	  295.0	    0.0	...
4193034	  877.8	  599.6	  295.0	    0.0	...
4193036	  878.0	  599.4	  295.0	    0.0	...
4193038	  878.4	  599.1	  295.0	    0.0	...
4193040	  878.9	  598.9	  295.0	    0.0	...
4193042	  879.2	  598.8	  295.0	    0.0	...
4193044	  879.5	  599.2	  296.0	    0.0	...
4193046	  879.7	  599.8	  296.0	    0.0	...
4193048	  880.0	  600.4	  296.0	    0.0	...
4193050	  880.3	  601.5	  296.0	    0.0	...
4193052	  880.5	  602.7	  296.0	    0.0	...
4193054	  880.8	  603.6	  295.0	    0.0	...
4193056	  881.2	  604.3	  295.0	    0.0	...
4193058	  882.1	  604.5	  295.0	    0.0	...
4193060	  883.0	  604.5	  295.0	    0.0	...
4193062	  883.8	  604.7	  294.0	    0.0	...
4193064	  884.6	  604.7	  294.0	    0.0	...
4193066	  885.4	  604.6	  293.0	    0.0	...
4193068	  886.3	  604.5	  293.0	    0.0	...
4193070	  886.9	  604.4	  292.0	    0.0	...
4193072	  887.0	  604.3	  292.0	    0.0	...
4193074	  887.0	  604.2	  291.0	    0.0	...
4193076	  887.0	  604.1	  291.0	    0.0	...
4193078	  887.0	  604.2	  290.0	    0.0	...
4193080	  887.2	  604.3	  290.0	    0.0	...
4193082	  887.2	  604.6	  290.0	    0.0	...
4193084	  887.3	  605.1	  290.0	    0.0	...
4193086	  887.7	  605.7	  289.0	    0.0	...
4193088	  888.3	  606.6	  289.0	    0.0	...
4193090	  888.9	  607.9	  288.0	    0.0	...
4193092	  889.5	  609.2	  287.0	    0.0	...
4193094	  889.9	  610.3	  287.0	    0.0	...
4193096	  890.1	  611.4	  286.0	    0.0	...
4193098	  890.2	  612.2	  285.0	    0.0	...
4193100	  890.1	  612.8	  285.0	    0.0	...
4193102	  889.8	  613.2	  284.0	    0.0	...
4193104	  889.4	  613.1	  283.0	    0.0	...
4193106	  888.9	  612.9	  282.0	    0.0	...
4193108	  888.5	  612.7	  281.0	    0.0	...
4193110	  888.2	  612.8	  279.0	    0.0	...
4193112	  888.7	  613.0	  278.0	    0.0	...
4193114	  889.1	  613.1	  277.0	    0.0	...
4193116	  889.6	  613.3	  276.0	    0.0	...
4193118	  890.4	  613.2	  275.0	    0.0	...
EFIX L   4191848	4193118	1272	  889.0	  578.8	    275
SSACC L  4193120
4193120	  891.4	  611.4	  273.0	    0.0	...
4193122	  893.0	  607.8	  273.0	    0.0	...
4193124	  895.4	  600.6	  272.0	    0.0	...
4193126	  897.9	  589.0	  270.0	    0.0	...
4193128	  903.1	  572.3	  269.0	    0.0	...
4193130	  909.8	  551.8	  267.0	    0.0	...
4193132	  916.5	  527.5	  265.0	    0.0	...
4193134	  923.2	  499.8	  263.0	    0.0	...
4193136	  932.5	  474.1	  261.0	    0.0	...
4193138	  941.8	  451.4	  259.0	    0.0	...
4193140	  951.2	  430.9	  258.0	    0.0	...
4193142	  959.4	  414.1	  256.0	    0.0	...
4193144	  966.3	  398.4	  255.0	    0.0	...
4193146	  972.8	  385.9	  253.0	    0.0	...
4193148	  979.6	  378.8	  252.0	    0.0	...
4193150	  983.4	  371.4	  251.0	    0.0	...
4193152	  986.3	  365.3	  250.0	    0.0	...
ESACC L  4193120	4193152	34	  891.4	  611.4	  986.3	  365.3	   5.42	    267
SFIX L   4193154
4193154	  988.7	  361.5	  248.0	    0.0	...
4193156	  989.8	  359.3	  247.0	    0.0	...
4193158	  990.9	  359.8	  245.0	    0.0	...
4193160	  991.9	  361.0	  245.0	    0.0	...
4193162	  992.5	  362.1	  244.0	    0.0	...
4193164	  992.8	  362.8	  243.0	    0.0	...
4193166	  993.1	  361.7	  242.0	    0.0	...
4193168	  993.4	  360.4	  241.0	    0.0	...
4193170	  993.6	  359.1	  240.0	    0.0	...
4193172	  993.8	  357.6	  239.0	    0.0	...
4193174	  994.1	  356.1	  238.0	    0.0	...
4193176	  994.4	  354.0	  237.0	    0.0	...
4193178	  995.5	  352.1	  236.0	    0.0	...
4193180	  996.5	  351.4	  235.0	    0.0	...
4193182	  997.5	  350.6	  235.0	    0.0	...
4193184	  998.5	  349.7	  234.0	    0.0	...
4193186	  999.6	  348.8	  233.0	    0.0	...
4193188	 1000.5	  348.1	  232.0	    0.0	...
4193190	 1001.4	  347.6	  231.0	    0.0	...
4193192	 1001.4	  346.9	  231.0	    0.0	...
